['imprimé'],印花
"['en', 'cuir']",皮革
['Portes-cartes'],卡包
[],棉质
"['en', 'coton', 'seersucker']",泡泡纱
['Veste'],夹克
[],防水
[],棉
[],amp
"['imperméable', 'en', 'coton', 'et', 'nylon']",尼龙
['loose'],宽松
[],&
[],;
['Short'],短裤
[],Palinuro
[],皮革
['MocassinsencuiravecPalinure'],乐福鞋
[],印花
[],棉质
[],托特
['Totebagencotonimprimé'],包
['pomme'],苹果
[],印花
[],棉质
[],平纹
"['en', 'jersey', 'de', 'coton', 'imprimé']",针织
['T-shirt'],T恤
[],Light
['Shortdebainléger'],泳裤
[],凉
['Claquettes'],拖
['banane'],尼龙
[],箭头
[],装饰
[],帆布
['Sac'],腰包
[],印花
[],棉质
[],平纹
"['en', 'jersey', 'de', 'coton', 'imprimé']",针织
['T-shirt'],T恤
['mélangée'],混纺
"['en', 'laine']",羊毛
['Short'],短裤
[],皮革
"['en', 'cuir']",鞋
['Mules'],穆勒
['anagramme'],Anagram
[],提花
['jacquard'],拉链
"['en', 'polaire']",拉绒
['zippée'],开合
['Veste'],夹克
"['et', 'soie']",真丝
"['de', 'mohair']",马海毛
[],针织
"['en', 'maille']",amp
[],&
[],;
['Pull-over'],毛衣
"['de', 'coton']",棉质
"['en', 'popeline']",府绸
['Pantalon'],裤子
[],麂皮
['basses'],低帮
['Sneakers'],运动鞋
"['', '', 'cm']",厘米
['tressé'],编织
"['en', 'cuir']",皮革
['Bracelet'],手链
[],印花
[],棉质
[],平纹
"['en', 'jersey', 'de', 'coton', 'imprimé']",针织
['T-shirt'],T恤
[],金属
['métallisé'],质感
"['de', 'bain', 'en', 'nylon']",尼龙
['Short'],沙滩裤
[],厚底
"['en', 'cuir']",皮革
['chunky'],穆勒
['Mules'],鞋
[],棉质
[],帆布
['Bobentoiledecoton'],渔夫帽
[],刺绣
[],棉质
"['coton', 'à', '', 'brodé']",平纹
"['en', 'jersey', 'de']",针织
['Sweat-shirt'],卫衣
[],印花
[],金银丝
"['en', 'jersey', 'de', 'lurex', 'imprimé']",平纹
[],针织
['Short'],短裤
[],麂皮
[],&
[],amp
[],;
[],尼龙
[],低帮
['Basketsbassesendaimetnylon'],运动鞋
['cabas'],托特
[],大号
"['Grand', 'sac']",包
[],条纹
"['à', 'rayures']",拼接
"['en', 'patchwork', 'de', 'coton']",棉质
['Chemise'],衬衫
['mélangée'],混纺
"['en', 'viscose']",粘胶纤维
[],精裁
['loose'],宽松
"['Pantalon', 'de', 'survêtement']",运动裤
[],皮革
[],凉
['Pantouflesencuir'],拖
['palmier'],棕榈树
['imprimé'],印花
"['de', 'coton']",棉质
"['en', 'denim']",牛仔
['loose'],宽松
['Chemise'],衬衫
[],有机棉
['T-shirtencotonimprimé'],T恤
['laine'],平纹
[],羊毛
"['en', 'maille', 'de', 'jersey', 'de']",针织
['Short'],短裤
"['en', 'cuir']",皮革
[],麻底
['Espadrilles'],便鞋
[],希腊
"['à', '', 'et', 'motif', 'grec']",amp
[],回纹
[],&
[],;
['Jonc'],手镯
[],棉质
[],平纹
[],针织
['T-shirtenjerseydecoton'],T恤
['imprimée'],印花
"['en', 'viscose']",粘胶纤维
['Short'],短裤
[],毫米
"['', '', 'mm']",乐福鞋
"['en', 'coton']",棉质
['Mocassins'],牛仔
[],条纹
"['à', 'rayures']",羊毛
"['long', 'en', 'laine']",长款
[],西服
['Blazer'],夹克
